Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
F,0,1,0,157500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,47,28,0,24,1
F,0,1,0,157500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,47,28,0,24,1
F,0,1,0,157500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,47,28,0,8,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,23,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,44,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,23,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,33,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,44,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,33,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,11,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,9,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,11,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,13,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,23,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,19,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,22,1
F,1,1,0,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,40,6,0,33,1
F,0,1,1,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",3,26,4,0,15,1
F,1,1,0,180000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",2,41,11,0,23,1
F,1,1,0,180000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",2,41,11,0,23,1
F,1,1,0,180000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",2,41,11,0,22,1
F,1,0,1,112500,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",3,30,3,0,14,1
F,1,0,1,112500,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",3,30,3,0,18,1
F,1,0,1,112500,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",3,30,3,0,8,1
F,1,0,1,112500,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",3,30,3,0,9,1
F,1,1,0,135000,Commercial associate,"Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,0,0,"Accountants   ",1,60,15,1,24,1
F,1,1,0,135000,Commercial associate,"Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,0,0,"Accountants   ",1,60,15,0,5,1
F,1,1,0,135000,Commercial associate,"Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,0,0,"Accountants   ",1,60,15,0,15,1
F,1,1,0,135000,Commercial associate,"Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,0,0,"Accountants   ",1,60,15,0,25,1
F,0,1,1,270000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,0,1,"Core staff    ",3,41,1,0,10,1
F,0,1,1,270000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,0,1,"Core staff    ",3,41,1,0,9,1
F,0,1,1,270000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,0,1,"Core staff    ",3,41,1,0,9,1
F,0,1,1,270000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,0,1,"Core staff    ",3,41,1,0,10,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,0,1,0,202500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,"High skill tech staff     ",1,53,10,0,3,1
F,1,1,2,135000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Accountants   ",4,37,4,0,3,1
F,0,1,0,157500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,55,1,0,15,1
M,1,1,0,54000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Security staff,2,55,3,0,14,1
M,1,1,0,54000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Security staff,2,55,3,0,14,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,8,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,Laborers,1,28,9,0,9,1
M,0,1,1,270000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Laborers,3,41,3,0,17,1
F,1,1,0,90000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Sales staff   ",2,60,10,0,15,1
F,1,1,0,90000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Sales staff   ",2,60,10,0,15,1
F,1,1,0,90000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Sales staff   ",2,60,10,0,15,1
F,0,1,0,225000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Managers,2,48,6,0,8,1
F,0,1,0,225000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Managers,2,48,6,0,8,1
F,0,1,0,225000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Managers,2,48,6,0,8,1
F,0,1,0,225000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Managers,2,48,6,0,8,1
M,1,1,0,135000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,Laborers,1,32,4,1,7,1
M,1,1,0,135000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,Laborers,1,32,4,1,6,1
M,0,1,0,270000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,1,0,Managers,2,38,11,0,6,1
M,0,1,0,270000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,1,0,Managers,2,38,11,0,6,1
M,0,1,0,270000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,1,0,Managers,2,38,11,0,6,1
M,0,1,0,270000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,1,0,Managers,2,38,11,0,6,1
F,1,1,0,180000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,47,8,0,48,1
F,1,1,0,180000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Sales staff   ",2,47,8,0,57,1
M,0,1,0,135000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Laborers,2,60,9,0,6,1
M,0,1,0,135000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Laborers,2,60,9,0,6,1
F,1,1,0,157500,Commercial associate,"Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,32,4,0,4,1
F,1,1,0,157500,Commercial associate,"Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,32,4,0,4,1
F,1,1,0,157500,Commercial associate,"Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,32,4,0,4,1
F,1,1,0,157500,Commercial associate,"Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,32,4,0,4,1
F,1,1,0,157500,Commercial associate,"Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,32,4,0,3,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,20,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,20,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,20,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,17,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,20,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,20,1
M,0,1,0,247500,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,38,15,0,11,1
F,0,1,0,112500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,56,6,0,23,1
F,0,1,0,112500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,56,6,0,25,1
F,0,1,0,112500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Medicine staff,2,56,6,0,45,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
F,0,1,0,157500,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,61,30,0,4,1
M,1,1,2,216000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",4,31,8,0,13,1
M,1,1,2,216000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",4,31,8,0,13,1
M,1,1,2,216000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",4,31,8,0,13,1
M,1,1,2,216000,"State servant ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",4,31,8,0,13,1
M,0,1,1,225000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",3,37,11,0,3,1
M,0,1,1,225000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",3,37,11,0,3,1
M,0,1,1,225000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",3,37,11,0,3,1
M,0,1,1,225000,"Working ","Higher education    ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",3,37,11,0,3,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,18,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,18,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,15,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,18,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,15,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,5,1
M,1,1,1,180000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,2,41,5,0,18,1
F,0,1,2,103500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Laborers,4,43,6,0,12,1
F,0,1,2,103500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Laborers,4,43,6,0,33,1
F,0,0,0,112500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Accountants   ",2,43,3,0,26,1
F,0,0,0,112500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Accountants   ",2,43,3,0,55,1
F,0,1,0,292500,"Working ","Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,1,0,Waiters/barmen staff,1,55,9,0,35,1
F,0,1,0,292500,"Working ","Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,1,0,Waiters/barmen staff,1,55,9,0,4,1
F,0,1,0,292500,"Working ","Secondary / secondary special   ","Widow   ","House / apartment   ",1,0,1,0,Waiters/barmen staff,1,55,9,0,53,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,8,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,8,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,9,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,8,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,8,1
M,0,1,0,157500,Commercial associate,"Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,40,3,0,8,1
M,1,1,1,157500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"Drivers ",3,38,5,0,39,1
F,0,1,0,306000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,52,9,19,20,1
F,0,1,0,306000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,52,9,30,31,1
F,0,1,0,306000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,52,9,1,33,1
F,0,1,0,306000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,52,9,17,20,1
F,0,1,0,306000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,"High skill tech staff     ",2,52,9,14,20,1
M,1,1,2,135000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,0,0,Laborers,4,25,3,0,9,1
